BirdID,TrialType,trainWindImage,Speed,Number,Date,Time,InOut,LeftRight,TimeToPeck,SuccFail,PeckX,PeckY,PeckD,clicks,TargetX,TargetY,TargetSize,TargetAngle,RadiusCentre,TurbineAngle,Blade1Angle,Blade2Angle,Blade3Angle,Blade1Dist,Blade2Dist,Blade3Dist,MinBladeDist,expandTarget,frameRate,dotCol,timeOutTime,frames
24G03,0_Static,White,0,17,2024-02-13,09:28:10,in,left,8.253941e+00,Succ,NA,NA,NA,NA,792,876,58,2.8321,512,83,178,298,58,175.1679,64.8321,55.1679,55.1679,0,162.3337,0.447214 0.447214 0.447214,120,1361
